accx,accy,accz,UpdatedTime,gyrx,gyry,gyrz,Label
0.03570556640625,-0.4913177490234375,-0.9290008544921876,16698337865,-0.0149959940463304,0.1102689802646637,0.1053250879049301,fall
0.0235443115234375,-0.4678955078125,-0.8798370361328125,16698337866,-0.1547088921070099,0.1590008288621902,0.0808533057570457,fall
0.040985107421875,-0.4616241455078125,-0.8652191162109375,16698337867,0.07916060090065,-0.0083756418898701,0.0445933006703853,fall
0.03912353515625,-0.432373046875,-0.935333251953125,16698337868,-0.1239600256085395,-0.1493988037109375,-0.0957286581397056,fall
0.0193328857421875,-0.429656982421875,-0.853759765625,16698337869,-0.0311507284641265,0.13943912088871,0.0832887664437294,fall
0.018768310546875,-0.47314453125,-0.8079376220703125,16698337870,-0.0679276511073112,-0.0749330967664718,0.133815050125122,fall
0.0068359375,-0.4538421630859375,-0.9212188720703124,16698337871,-0.1473031640052795,-0.1833258867263794,-0.0676179230213165,fall
0.019866943359375,-0.4575653076171875,-0.917205810546875,16698337872,-0.1472440510988235,-0.0454628244042396,-0.0774503201246261,fall
-0.004730224609375,-0.5007171630859375,-0.8643646240234375,16698337873,-0.2077151089906692,-0.0950253158807754,0.0970045775175094,fall
-0.0137786865234375,-0.4779205322265625,-0.80975341796875,16698337874,-0.2036055922508239,-0.255417913198471,0.0491574257612228,fall
-0.013458251953125,-0.406005859375,-0.7540740966796875,16698337875,-0.1111105382442474,-0.0406132079660892,-0.0302987843751907,fall
-0.09088134765625,-0.317901611328125,-0.658599853515625,16698337876,-0.1229142025113105,-0.0267256200313568,0.0377383232116699,fall
-0.1605987548828125,-0.14453125,-0.4776153564453125,16698337877,0.1045082956552505,0.1250670999288559,-0.0375686809420585,fall
-0.1584320068359375,-0.3388824462890625,-0.3369293212890625,16698337878,2.044330358505249,-0.4148235619068146,-0.8160915970802307,fall
0.509063720703125,-0.8618316650390625,0.0390472412109375,16698337879,0.3024357557296753,0.5000601410865784,1.4301968812942505,fall
0.8737945556640625,-1.416534423828125,0.205963134765625,16698337880,2.355902671813965,-0.7214657664299011,3.831165552139282,fall
0.2937774658203125,-0.841949462890625,-1.0891265869140625,16698337881,-4.518857002258301,2.388723134994507,3.970345258712769,fall
