accz,accy,accx,UpdatedTime,gyrz,gyry,gyrx,Label
0.9710808396339417,-0.1108482554554939,-0.0483345501124858,166982389308,0.0098999999463558,-0.0141624994575977,0.010037500411272,sitting
0.9705607891082764,-0.1054335683584213,-0.0442505851387977,166982389313,0.0098999999463558,0.0028874999843537,0.0120999999344348,sitting
0.9728093147277832,-0.1045158132910728,-0.0444647260010242,166982389318,0.0141624994575977,0.0082499999552965,0.004674999974668,sitting
0.9705607891082764,-0.1076820269227027,-0.0495582111179828,166982389324,0.0131999999284744,0.0050874999724328,0.006874999962747,sitting
0.974751889705658,-0.1130814328789711,-0.0515007674694061,166982389329,0.0056374999694526,0.0114124994724988,0.0057749999687075,sitting
0.9705607891082764,-0.1174713149666786,-0.0561812706291675,166982389334,0.0004124999977648,-0.0119624994695186,0.0026124999858438,sitting
0.9717844724655152,-0.1169665455818176,-0.0510877855122089,166982389339,0.0098999999463558,-0.0076999999582767,0.0089375004172325,sitting
0.9728093147277832,-0.1122707575559616,-0.0523114427924156,166982389345,0.0141624994575977,-0.0130624994635581,0.010037500411272,sitting
0.9728093147277832,-0.1089056953787803,-0.0478297919034957,166982389350,0.0098999999463558,-0.0108624994754791,0.0035749999806284,sitting
0.9703620076179504,-0.1074831932783126,-0.041497353464365,166982389355,0.0035749999806284,-0.0119624994695186,0.0078375004231929,sitting
0.9719985723495485,-0.1094104498624801,-0.0461931452155113,166982389360,0.0013749999925494,0.0039874999783933,0.004674999974668,sitting
0.9688323736190796,-0.1113530099391937,-0.0469120442867279,166982389366,0.0004124999977648,-0.004537499975413,0.010037500411272,sitting
0.972503423690796,-0.1111541762948036,-0.0544528476893901,166982389371,0.004674999974668,0.0061874999664723,0.0089375004172325,sitting
0.9691383242607116,-0.1089056953787803,-0.0520055294036865,166982389376,0.0120999999344348,-0.0076999999582767,0.0078375004231929,sitting
0.9700560569763184,-0.1108482554554939,-0.0474168062210083,166982389381,0.0184249989688396,0.0008249999955296,0.0078375004231929,sitting
0.9735282063484192,-0.1096245869994163,-0.0458872318267822,166982389387,0.0141624994575977,-0.0034374999813735,0.006874999962747,sitting
0.9723045229911804,-0.1145192384719848,-0.0481357052922248,166982389392,-0.0017874999903142,-0.0013749999925494,0.006874999962747,sitting
0.9703620076179504,-0.1147180721163749,-0.0498641245067119,166982389397,-0.0028874999843537,-0.0034374999813735,0.006874999962747,sitting
0.9715856909751892,-0.1111541762948036,-0.0535351037979126,166982389402,0.0035749999806284,-0.0119624994695186,0.010037500411272,sitting
0.9679147005081176,-0.1089056953787803,-0.0469120442867279,166982389413,0.0237875003367662,-0.0130624994635581,0.006874999962747,sitting
0.9681135416030884,-0.1022826433181762,-0.0466061308979988,166982389418,0.0269499998539686,0.0221375003457069,0.0120999999344348,sitting
0.9763731956481934,-0.1106341183185577,-0.0535351037979126,166982389423,0.0056374999694526,-0.0184249989688396,0.006874999962747,sitting
0.9698572158813475,-0.1183890551328659,-0.0505830235779285,166982389429,-0.0114124994724988,-0.0269499998539686,0.0089375004172325,sitting
0.9749507308006288,-0.1157428920269012,-0.0498641245067119,166982389434,-0.0145749999210238,-0.0173249989748001,0.0035749999806284,sitting
0.9703620076179504,-0.1138003319501876,-0.0507818683981895,166982389439,0.0024749999865889,-0.0406999997794628,0.0089375004172325,sitting
0.9728093147277832,-0.1120719164609909,-0.0439446717500686,166982389444,-0.0006874999962747,-0.0151249999180436,0.0120999999344348,sitting
0.9712797403335572,-0.1118577718734741,-0.0366027131676673,166982389450,0.0056374999694526,-0.0193875003606081,0.0078375004231929,sitting
0.9728093147277832,-0.1074831932783126,-0.0393559485673904,166982389455,0.0174624994397163,0.0050874999724328,0.006874999962747,sitting
0.9705607891082764,-0.1076820269227027,-0.0374286845326423,166982389460,0.0163624994456768,0.0338249988853931,0.0057749999687075,sitting
0.9719985723495485,-0.1106341183185577,-0.0451683290302753,166982389465,0.0141624994575977,0.0230999998748302,0.0078375004231929,sitting
0.9705607891082764,-0.1054335683584213,-0.0554776638746261,166982389471,0.0109999999403953,0.0273624993860721,0.0057749999687075,sitting
0.9715856909751892,-0.108706846833229,-0.0579249821603298,166982389476,-0.0017874999903142,0.0028874999843537,-0.0006874999962747,sitting
0.9723045229911804,-0.1130814328789711,-0.0600663870573043,166982389481,0.0067374999634921,-0.02364999987185,0.0057749999687075,sitting
0.972503423690796,-0.1134944185614585,-0.0446635708212852,166982389497,0.0152624994516372,-0.0076999999582767,0.010037500411272,sitting
0.9730080962181092,-0.1118577718734741,-0.0385452732443809,166982389502,0.0131999999284744,-0.002337499987334,0.004674999974668,sitting
0.9698572158813475,-0.110328197479248,-0.0463919900357723,166982389507,0.004674999974668,-0.0076999999582767,0.0089375004172325,sitting
0.9717844724655152,-0.1118577718734741,-0.0488393083214759,166982389512,-0.0006874999962747,0.0188375003635883,0.0035749999806284,sitting
0.9735282063484192,-0.1096245869994163,-0.0544528476893901,166982389523,0.0089375004172325,0.0050874999724328,0.0078375004231929,sitting
0.9719985723495485,-0.1130814328789711,-0.0498641245067119,166982389528,0.0195249989628791,-0.0119624994695186,0.004674999974668,sitting
0.9703620076179504,-0.110328197479248,-0.0486404672265052,166982389533,0.0217249989509582,-0.0130624994635581,0.006874999962747,sitting
0.9732222557067872,-0.111551858484745,-0.0451683290302753,166982389538,0.0109999999403953,-0.0002749999985098,0.004674999974668,sitting
0.9686335325241088,-0.1132955700159072,-0.0437458269298076,166982389544,0.004674999974668,-0.0141624994575977,0.0026124999858438,sitting
0.9756696224212646,-0.115023985505104,-0.0469120442867279,166982389549,0.0109999999403953,0.009349999949336,0.010037500411272,sitting
0.9691383242607116,-0.1113530099391937,-0.0463919900357723,166982389554,0.0098999999463558,-0.0002749999985098,0.0078375004231929,sitting
0.9719985723495485,-0.109930507838726,-0.0518066845834255,166982389559,0.0089375004172325,0.0050874999724328,0.0089375004172325,sitting
0.9710808396339417,-0.1108482554554939,-0.0490534491837024,166982389564,0.0056374999694526,0.0071499999612569,0.0035749999806284,sitting
0.9751495122909546,-0.1122707575559616,-0.0507818683981895,166982389575,0.0120999999344348,0.0019249999895691,0.0035749999806284,sitting
0.9710808396339417,-0.1113530099391937,-0.0490534491837024,166982389580,0.0078375004231929,-0.0141624994575977,0.0078375004231929,sitting
0.974751889705658,-0.114305093884468,-0.0488393083214759,166982389585,0.0035749999806284,-0.0056374999694526,0.006874999962747,sitting
0.974445939064026,-0.1096245869994163,-0.0471108891069889,166982389596,0.0067374999634921,-0.004537499975413,0.006874999962747,sitting
0.9735282063484192,-0.1081867963075637,-0.0500629693269729,166982389601,0.0067374999634921,-0.0034374999813735,0.0026124999858438,sitting
0.9751495122909546,-0.1132955700159072,-0.0461931452155113,166982389606,0.0013749999925494,-0.0065999999642372,0.0035749999806284,sitting
0.97372704744339,-0.1125766783952713,-0.0463919900357723,166982389611,0.004674999974668,-0.0013749999925494,0.0078375004231929,sitting
0.9732222557067872,-0.1101293563842773,-0.0500629693269729,166982389622,0.0067374999634921,0.0050874999724328,0.0089375004172325,sitting
0.9719985723495485,-0.1122707575559616,-0.0469120442867279,166982389627,0.0056374999694526,-0.0056374999694526,0.0078375004231929,sitting
0.9715856909751892,-0.109930507838726,-0.0493593662977218,166982389632,0.0067374999634921,-0.0034374999813735,0.0078375004231929,sitting
0.9719985723495485,-0.1122707575559616,-0.0481357052922248,166982389637,0.0056374999694526,-0.0013749999925494,0.0057749999687075,sitting
0.97372704744339,-0.1122707575559616,-0.0486404672265052,166982389648,0.0089375004172325,-0.0065999999642372,0.006874999962747,sitting
0.9761744141578674,-0.1134944185614585,-0.0454742461442947,166982389653,0.0089375004172325,0.0019249999895691,0.0057749999687075,sitting
0.974445939064026,-0.115528754889965,-0.0490534491837024,166982389674,0.0078375004231929,-0.004537499975413,0.010037500411272,sitting
0.9751495122909546,-0.1127755120396614,-0.0500629693269729,166982389679,0.0131999999284744,-0.0226875003427267,0.010037500411272,sitting
0.974751889705658,-0.1108482554554939,-0.0446635708212852,166982389684,0.0120999999344348,0.0019249999895691,0.006874999962747,sitting
0.97372704744339,-0.1120719164609909,-0.0393559485673904,166982389700,0.0067374999634921,0.0061874999664723,0.004674999974668,sitting
0.9761744141578674,-0.1132955700159072,-0.0483345501124858,166982389705,0.0035749999806284,-0.002337499987334,0.0057749999687075,sitting
0.9749507308006288,-0.1157428920269012,-0.0502771064639091,166982389710,0.0004124999977648,0.0061874999664723,0.0057749999687075,sitting
0.975975513458252,-0.1139991804957389,-0.0525102876126766,166982389715,0.0098999999463558,-0.0065999999642372,0.0057749999687075,sitting
0.9739258289337158,-0.1139991804957389,-0.0476156510412693,166982389726,0.0109999999403953,-0.0204875003546476,0.010037500411272,sitting
0.9763731956481934,-0.1120719164609909,-0.0427210107445716,166982389731,0.0174624994397163,-0.0065999999642372,0.010037500411272,sitting
0.978820502758026,-0.109930507838726,-0.0449694842100143,166982389736,0.004674999974668,-0.0034374999813735,0.0035749999806284,sitting
0.9723045229911804,-0.1120719164609909,-0.0442505851387977,166982389741,0.0004124999977648,-0.0162249989807605,0.006874999962747,sitting
