accx,accy,accz,UpdatedTime,gyrx,gyry,gyrz,Label
0.04803466796875,-0.3165283203125,-0.903106689453125,16698160916,-0.1850814372301101,-0.1161961108446121,0.1100852265954017,downstairs
-0.0531005859375,-0.262847900390625,-1.0312042236328125,16698160917,0.0458298064768314,-0.5461083650588989,0.1893914937973022,downstairs
-0.0670013427734375,-0.272979736328125,-0.9041900634765624,16698160918,-0.1236436441540718,-0.2341150343418121,-0.048207476735115,downstairs
-0.11090087890625,-0.25555419921875,-0.925537109375,16698160919,-0.2530128061771393,-0.4377485811710357,-0.4680409729480743,downstairs
-0.1724395751953125,-0.2283782958984375,-0.9704742431640624,16698160920,-0.4587979316711426,-0.5222048759460449,-0.5691465735435486,downstairs
-0.2608489990234375,-0.3050689697265625,-0.996337890625,16698160921,-0.5638159513473511,-0.1563038527965545,-0.2576283514499664,downstairs
-0.364471435546875,-0.332275390625,-1.003875732421875,16698160922,0.0861466005444526,-0.2935658395290375,-0.571070671081543,downstairs
-0.386505126953125,-0.3019256591796875,-0.932098388671875,16698160923,0.0107328053563833,0.3485843539237976,-1.6242011785507202,downstairs
-0.0851287841796875,-0.218017578125,-0.7099609375,16698160924,0.9603452086448668,0.048994705080986,-0.8941278457641602,downstairs
0.114166259765625,-0.0258941650390625,-1.1525726318359375,16698160925,-2.408045053482056,-1.5278629064559937,2.160319328308105,downstairs
-0.0333404541015625,-0.0528717041015625,-0.8253936767578125,16698160926,0.5192620754241943,-0.8191635608673096,1.7468509674072266,downstairs
-0.520538330078125,0.0138702392578125,-0.7454376220703125,16698160927,-0.1702055484056472,-3.9122023582458496,0.5780380368232727,downstairs
-0.64874267578125,0.3683013916015625,-0.6842498779296875,16698160928,-2.79062819480896,-2.148434400558472,1.7663240432739258,downstairs
-0.9521484375,0.5456390380859375,-0.6873779296875,16698160929,-1.2045080661773682,-2.384096384048462,0.1339972168207168,downstairs
-0.9199676513671876,0.5302734375,-0.357635498046875,16698160930,-0.3779153525829315,-1.3569295406341553,-0.1706505715847015,downstairs
-0.963165283203125,0.4912109375,-0.098724365234375,16698160931,0.0936410054564476,-2.971128463745117,-0.2575393915176391,downstairs
-0.8569183349609375,0.2430572509765625,0.0380706787109375,16698160932,1.4163864850997925,-2.253241777420044,0.278058797121048,downstairs
-0.7979888916015625,0.12677001953125,0.20123291015625,16698160933,0.632775068283081,-0.6014919877052307,0.096107892692089,downstairs
-0.7998809814453125,0.0676727294921875,0.296722412109375,16698160934,0.3240576982498169,0.1183109283447265,-0.6827521920204163,downstairs
-0.74945068359375,0.098876953125,0.328643798828125,16698160935,1.201827049255371,-0.8855956196784973,-0.9768182039260864,downstairs
-0.8510894775390625,0.5379638671875,0.2871551513671875,16698160936,0.5743138790130615,-0.2191563248634338,-0.7826330065727234,downstairs
-1.4635772705078125,0.8708038330078125,0.1092376708984375,16698160937,-1.909331440925598,0.1983855217695236,0.5051678419113159,downstairs
-0.8186187744140625,0.2016143798828125,0.239013671875,16698160938,-2.969902515411377,1.6483851671218872,0.9143769145011902,downstairs
-0.63189697265625,0.0102691650390625,0.110321044921875,16698160939,-0.66916823387146,-0.3335601389408111,0.300549179315567,downstairs
-1.12408447265625,0.547210693359375,0.06414794921875,16698160940,-2.0295751094818115,1.013101577758789,0.5136257410049438,downstairs
-1.54302978515625,0.1351165771484375,0.1835784912109375,16698160941,0.5633012056350708,0.5151408314704895,0.2168950289487838,downstairs
-0.858062744140625,0.0028533935546875,0.1958160400390625,16698160942,0.5900275707244873,0.1700518876314163,-1.400862455368042,downstairs
-0.3550262451171875,-0.015594482421875,0.1454010009765625,16698160943,1.938987135887146,-0.8618202209472656,-1.5967680215835571,downstairs
-1.304473876953125,0.9566802978515624,0.05157470703125,16698160944,0.5992501378059387,-1.303386688232422,0.9555855989456176,downstairs
-1.297454833984375,0.5446624755859375,0.010894775390625,16698160945,-1.3881676197052002,1.79790461063385,0.5738198757171631,downstairs
-0.5996551513671875,-0.0095672607421875,0.218292236328125,16698160946,1.19803786277771,-0.9236764311790466,-0.1285891383886337,downstairs
-0.361572265625,-0.142730712890625,0.0421600341796875,16698160947,-1.9141451120376587,1.0474350452423096,-0.3622072041034698,downstairs
-2.09564208984375,0.2884063720703125,-0.0396881103515625,16698160948,0.0623097121715545,-1.7494118213653564,0.3206144869327545,downstairs
-0.9914093017578124,-0.0430908203125,0.254913330078125,16698160949,2.2156128883361816,-0.689197301864624,-2.2191977500915527,downstairs
-0.14141845703125,0.0160675048828125,0.210052490234375,16698160950,1.843603610992432,-0.4279678463935852,-2.469726800918579,downstairs
-1.4381866455078125,0.873870849609375,0.175140380859375,16698160951,0.9847261905670166,-0.8606836199760437,0.923132061958313,downstairs
-1.1497802734375,0.096649169921875,0.10589599609375,16698160952,-1.1006921529769895,1.0279098749160769,0.7332159280776978,downstairs
-0.324188232421875,-0.0857086181640625,0.170440673828125,16698160953,-0.7933325171470642,0.8800421357154846,0.1584277302026748,downstairs
-1.893768310546875,-0.1937255859375,0.17510986328125,16698160954,-2.365128755569458,0.5925043225288391,1.426056146621704,downstairs
-1.1417694091796875,-0.27734375,0.0753631591796875,16698160955,-1.7432516813278198,1.374565601348877,-1.499066948890686,downstairs
-0.250823974609375,-0.3615875244140625,0.0828094482421875,16698160956,1.048023343086243,-1.309873104095459,-1.4405057430267334,downstairs
-2.2410125732421875,-0.9813385009765624,-0.1764678955078125,16698160957,2.575519561767578,-1.007851243019104,-0.0191244259476661,downstairs
-1.64495849609375,-0.4490814208984375,0.0009918212890625,16698160958,2.8076577186584477,0.7932001352310181,-3.068971633911133,downstairs
-0.689178466796875,0.239837646484375,0.0098724365234375,16698160959,2.7402851581573486,0.2816106379032135,-1.7735142707824707,downstairs
-0.4916839599609375,0.8267059326171875,0.015289306640625,16698160960,0.4879222810268402,-0.6821034550666809,-1.5707579851150513,downstairs
-1.1263885498046875,0.8829803466796875,-0.0780487060546875,16698160961,-4.376724243164063,-1.6158311367034912,3.8477652072906494,downstairs
-1.5760650634765625,0.1248321533203125,0.1343841552734375,16698160962,-4.014100074768066,1.6326959133148191,5.723942279815674,downstairs
-1.7137908935546875,-0.26373291015625,-0.1041717529296875,16698160963,-1.0041205883026123,-0.0583123080432415,3.919997930526733,downstairs
-1.31744384765625,-0.4181060791015625,0.0343780517578125,16698160964,0.4564034938812256,-0.2716477513313293,1.616449236869812,downstairs
-1.4575042724609375,-0.1917266845703125,0.015106201171875,16698160965,0.8335726261138916,-0.6957913041114807,-0.1059991344809532,downstairs
-1.447174072265625,0.17828369140625,-0.1152496337890625,16698160966,1.185371160507202,-0.9102357029914856,-1.668354034423828,downstairs
-1.1749420166015625,0.37628173828125,-0.3025054931640625,16698160967,2.5699262619018555,-1.051342248916626,-3.3123369216918945,downstairs
-0.9565887451171876,0.4965972900390625,-0.2977752685546875,16698160969,-0.915207028388977,0.2510122656822204,-1.3820903301239014,downstairs
-0.8227996826171875,0.5131378173828125,-0.2921905517578125,16698160969,-0.915207028388977,0.2510122656822204,-1.3820903301239014,downstairs
-0.785888671875,0.6047515869140625,0.1131591796875,16698160970,1.6908390522003174,-0.3058712482452392,0.9157521724700928,downstairs
-1.20538330078125,0.4857330322265625,0.566375732421875,16698160971,3.644416332244873,-0.0580047145485878,2.299047946929932,downstairs
-0.95196533203125,0.2399749755859375,0.3332672119140625,16698160973,0.84900963306427,-1.1355026960372925,2.193363904953003,downstairs
-1.0423126220703125,0.170562744140625,0.256866455078125,16698160974,0.9268854856491088,-1.0070821046829224,2.444286584854126,downstairs
-1.157470703125,0.1220703125,0.105621337890625,16698160975,0.8039106130599976,-1.1892277002334597,0.1771524101495742,downstairs
-1.17620849609375,0.4609527587890625,-0.13323974609375,16698160976,0.6576042175292969,-1.2727984189987185,-1.356928825378418,downstairs
-1.37652587890625,0.827911376953125,-0.23834228515625,16698160977,2.4780831336975098,-1.4468759298324585,-3.4491991996765137,downstairs
-0.9772186279296876,0.66455078125,-0.1888580322265625,16698160978,2.297422170639038,-1.4004943370819092,-3.348202705383301,downstairs
-0.7147674560546875,0.615203857421875,-0.1829833984375,16698160979,-0.4748469591140747,-0.3103701174259186,-1.6041697263717651,downstairs
-0.8300628662109375,0.7561798095703125,-0.20709228515625,16698160980,-0.4861070513725281,0.6238601207733154,-0.5484718680381775,downstairs
-0.6586456298828125,0.74444580078125,0.1008453369140625,16698160981,0.7687949538230896,0.8332751393318176,2.136122465133667,downstairs
-0.991912841796875,0.61968994140625,0.3951263427734375,16698160982,0.6425270438194275,-0.8755285739898682,1.9684760570526123,downstairs
-0.862152099609375,0.34283447265625,0.2416229248046875,16698160983,0.9623274207115172,-0.7558948397636414,2.080061912536621,downstairs
-1.0447540283203125,0.291656494140625,0.34576416015625,16698160984,1.333253026008606,-1.307105302810669,1.179115891456604,downstairs
-1.181121826171875,0.2976226806640625,0.260650634765625,16698160985,0.5199262499809265,-0.8024138808250427,-0.7472968697547913,downstairs
-1.3008270263671875,0.716766357421875,0.039520263671875,16698160986,1.6311485767364502,-1.132313251495361,-1.4948575496673584,downstairs
-1.136810302734375,0.7070770263671875,-0.075347900390625,16698160987,2.546637296676636,-2.125923156738281,-1.6933767795562744,downstairs
-0.832244873046875,0.461090087890625,-0.1507110595703125,16698160988,0.1360204219818115,-0.4064801335334778,-2.2835023403167725,downstairs
-0.6847686767578125,0.72076416015625,-0.2078399658203125,16698160989,-1.4374971389770508,0.1669445186853408,-1.4119510650634766,downstairs
-0.854888916015625,0.9947357177734376,-0.082122802734375,16698160990,-0.4440647959709167,0.4151790738105774,0.4033519923686981,downstairs
-0.6754302978515625,0.594879150390625,0.1344757080078125,16698160991,0.9925044775009156,-0.1621191352605819,1.9792605638504028,downstairs
-0.8822784423828125,0.32818603515625,0.18157958984375,16698160992,0.2360386252403259,0.1395539045333862,1.194575309753418,downstairs
-0.8491973876953125,0.2571258544921875,0.1259765625,16698160993,0.9278032183647156,-0.5251769423484802,0.6633065938949585,downstairs
-0.8430633544921875,0.1728515625,0.107940673828125,16698160994,1.77430260181427,-1.3722903728485107,0.0411149449646472,downstairs
-0.8431243896484375,0.1486968994140625,0.1307373046875,16698160995,0.7623908519744873,-0.5659046769142151,-1.4285073280334473,downstairs
-1.48492431640625,0.984161376953125,0.100006103515625,16698160996,-1.3341137170791626,-1.0640225410461426,-2.156533718109131,downstairs
-1.0853271484375,0.754547119140625,-0.078460693359375,16698160997,-1.5144959688186646,1.846287488937378,-1.6807148456573486,downstairs
-0.3734588623046875,0.2574615478515625,0.1768341064453125,16698160998,2.026088237762451,-1.440994143486023,-0.130618467926979,downstairs
-0.34149169921875,0.15374755859375,0.1498260498046875,16698160999,-2.7731382846832275,0.2412357926368713,1.0998191833496094,downstairs
-1.7989501953125,0.9475860595703124,0.259613037109375,16698161000,-1.741208553314209,1.433840274810791,2.1443958282470703,downstairs
-1.2311859130859375,0.119354248046875,0.4110107421875,16698161001,1.068165898323059,-0.4068647027015686,-0.0419788770377635,downstairs
-0.4990234375,0.0028076171875,0.2145538330078125,16698161002,0.3748029172420501,0.0237452760338783,-0.3076763153076172,downstairs
-0.463836669921875,0.0767669677734375,0.062530517578125,16698161003,1.0760425329208374,-0.426713764667511,0.0560592748224735,downstairs
-1.11895751953125,0.428985595703125,0.1524810791015625,16698161004,1.0950686931610107,-1.009039282798767,0.1091714948415756,downstairs
-1.7855224609375,0.74224853515625,0.117279052734375,16698161005,-0.6953377723693848,0.0262507777661085,-1.0754153728485107,downstairs
-0.9064788818359376,0.3119049072265625,0.1084136962890625,16698161006,-0.5750641226768494,1.4507657289505005,-1.2613258361816406,downstairs
-0.2073211669921875,0.0596160888671875,0.2014007568359375,16698161007,1.274377703666687,-0.9548534750938416,0.1981397122144699,downstairs
-0.529998779296875,0.216888427734375,0.0946502685546875,16698161008,-0.6409608125686646,-0.401227593421936,1.3772947788238523,downstairs
-1.330413818359375,0.643646240234375,0.135406494140625,16698161009,-0.8546469807624817,0.7684133052825928,1.7548433542251587,downstairs
-1.702667236328125,0.407958984375,0.329864501953125,16698161010,-0.3248017728328705,0.7433236837387085,-0.8241963982582092,downstairs
-0.8519744873046875,0.092315673828125,0.2476654052734375,16698161011,0.0538864023983478,0.3708198666572571,-0.7977110147476196,downstairs
-0.44061279296875,0.0884857177734375,0.0670013427734375,16698161012,1.800930738449097,-0.6817047595977783,-0.0419213511049747,downstairs
-0.7239532470703125,0.2480926513671875,0.121734619140625,16698161013,0.9022557735443116,-0.3980653584003448,0.2288707345724105,downstairs
-1.3656768798828125,0.4821624755859375,0.0825347900390625,16698161014,-0.4944512844085693,-0.6020647883415222,-0.0167499519884586,downstairs
-1.431182861328125,0.68963623046875,-0.01763916015625,16698161015,-1.13166606426239,1.217424392700195,0.127334251999855,downstairs
-0.7395782470703125,0.1511383056640625,0.0235595703125,16698161016,1.2969367504119873,-0.3800306916236877,0.1215759664773941,downstairs
-0.41986083984375,-0.0502471923828125,0.0952911376953125,16698161017,-0.7309809923171997,0.141193613409996,0.215481162071228,downstairs
-0.6713104248046875,0.155181884765625,0.0100860595703125,16698161018,-1.493385672569275,-0.0498953871428966,1.334512710571289,downstairs
-1.5238037109375,0.3772430419921875,0.135894775390625,16698161019,-1.0367883443832395,0.5012974739074707,0.8191419839859009,downstairs
-1.53179931640625,0.257293701171875,0.156646728515625,16698161020,1.0932235717773438,-0.0347840785980224,-1.1376981735229492,downstairs
-0.7815399169921875,0.147979736328125,0.0830078125,16698161021,1.7004765272140503,-0.4743968844413757,-1.3633792400360107,downstairs
-0.5724639892578125,0.202301025390625,-0.0021820068359375,16698161022,1.5761338472366333,0.1695285737514495,-1.0286091566085815,downstairs
-0.6895751953125,0.335601806640625,0.0249176025390625,16698161023,1.910683274269104,-0.3118694722652435,-0.6213237047195435,downstairs
-1.0914154052734375,0.4549713134765625,0.095611572265625,16698161024,0.5153735876083374,-1.9542605876922607,0.3828184902667999,downstairs
-1.7359619140625,0.5656585693359375,0.0364990234375,16698161025,-2.612292766571045,1.9230936765670776,0.3215647041797638,downstairs
-0.9253082275390624,0.0204010009765625,0.0829315185546875,16698161026,0.3006684780120849,0.0867993459105491,0.1475250124931335,downstairs
-0.502166748046875,-0.1774444580078125,0.1150054931640625,16698161027,-0.0721066817641258,-0.6228811740875244,-0.3164868652820587,downstairs
-0.577667236328125,-0.0130157470703125,0.0686187744140625,16698161028,-2.0246124267578125,-0.1174989342689514,-0.0588233694434165,downstairs
-1.06475830078125,0.3240814208984375,0.0287322998046875,16698161029,-1.0519219636917114,0.3095474541187286,1.0227031707763672,downstairs
-1.9557952880859373,0.52496337890625,0.2652130126953125,16698161030,1.900734066963196,-0.458652526140213,0.0720270574092865,downstairs
-1.123046875,0.001678466796875,0.3192138671875,16698161031,0.7736647725105286,0.0886449143290519,-0.8171771168708801,downstairs
-0.5183563232421875,-0.029571533203125,0.1749420166015625,16698161032,1.460121989250183,-0.1640009135007858,-0.8060405850410461,downstairs
-0.5601959228515625,0.1636505126953125,0.18731689453125,16698161033,1.7340760231018066,-0.8934561610221863,-0.1767430752515792,downstairs
-0.9059600830078124,0.291961669921875,0.14471435546875,16698161034,0.6491154432296753,-0.5627602934837341,0.6103240847587585,downstairs
-1.666107177734375,0.4491424560546875,0.1390380859375,16698161035,-1.8704149723052976,0.8658418655395508,-0.1457406878471374,downstairs
-1.1534423828125,0.173828125,0.1178131103515625,16698161036,-0.8664639592170715,1.295810341835022,0.0627653822302818,downstairs
-0.6328277587890625,-0.099945068359375,0.1588287353515625,16698161037,0.7049941420555115,-0.1206145659089088,0.5414315462112427,downstairs
-0.5818634033203125,-0.0724029541015625,0.1404571533203125,16698161038,-0.017774736508727,-0.4775527119636535,0.3435650765895843,downstairs
-0.7606353759765625,0.06781005859375,0.017730712890625,16698161039,-1.5751242637634275,0.5135591626167297,0.1615534722805023,downstairs
-0.91546630859375,0.0530853271484375,0.205657958984375,16698161040,0.7343357801437378,-1.1510493755340576,-0.071074441075325,downstairs
-1.496612548828125,0.211761474609375,0.3280181884765625,16698161041,1.6041966676712036,-1.8882781267166135,0.2509666979312897,downstairs
-1.390167236328125,0.1274871826171875,0.3502655029296875,16698161042,0.2224248200654983,0.8229482173919678,-1.6301957368850708,downstairs
-0.4990386962890625,0.145782470703125,0.1772003173828125,16698161043,1.098420023918152,0.1760069876909256,-1.090784192085266,downstairs
-0.459686279296875,0.059722900390625,0.0584869384765625,16698161044,1.7658771276474,0.139697179198265,-0.1605217605829239,downstairs
-1.2337493896484375,0.14898681640625,0.1107177734375,16698161045,0.2388642430305481,-0.1085829362273216,-0.0595815703272819,downstairs
-1.4733123779296875,0.27178955078125,0.1273956298828125,16698161046,-0.5536815524101257,0.5971547365188599,0.0814418643712997,downstairs
