accz,accy,accx,UpdatedTime,gyrz,gyry,gyrx,Label
0.8304518461227417,0.5511515140533447,-0.0752550587058067,166981363761,-0.0114124994724988,0.048675000667572,0.0302499998360872,jogging
0.8633988499641418,0.5277031660079956,-0.0644409656524658,166981363765,-0.0081124994903802,0.1318625062704086,-0.0646250024437904,jogging
0.8541143536567688,0.5318788886070251,-0.0691367611289024,166981363770,-0.0657249987125396,-0.0247499998658895,0.0483999997377395,jogging
0.8111791610717773,0.5469757914543152,-0.0981986746191978,166981363775,-0.079475000500679,0.1435499936342239,0.1559250056743621,jogging
0.8155690431594849,0.54972904920578,-0.1106341183185577,166981363780,0.0067374999634921,0.0668250024318695,0.0782374963164329,jogging
0.8096495866775513,0.5464710593223572,-0.10523471981287,166981363785,0.0780999958515167,-0.0406999997794628,0.0291499998420476,jogging
0.8201577663421631,0.5059832334518433,-0.0581238269805908,166981363791,-0.0071499999612569,0.017875000834465,-0.0527999997138977,jogging
0.8208767175674438,0.5262806415557861,-0.0938087999820709,166981363796,-0.0230999998748302,-0.0056374999694526,0.0430375002324581,jogging
0.8077223300933838,0.5182197690010071,-0.0847384184598922,166981363801,-0.0049499999731779,0.0252999998629093,0.06751249730587,jogging
0.6660837531089783,0.5037347674369812,-0.0463919900357723,166981363806,-0.2723875045776367,0.0210375003516674,-0.2435124963521957,jogging
0.9754554629325868,0.3270229995250702,-0.2227060198783874,166981363817,0.2656500041484833,0.0050874999724328,-2.800187587738037,jogging
1.1654285192489624,0.3487429320812225,-0.1272605806589126,166981363822,1.128462553024292,0.225500002503395,-1.5314749479293823,jogging
1.0029878616333008,0.1182819828391075,0.090443730354309,166981363827,-0.4629625082015991,2.7119123935699463,-1.1330000162124634,jogging
0.9824914932250975,0.1769258677959442,-0.3992189168930053,166981363843,0.1175625026226043,0.489775002002716,0.4745124876499176,jogging
0.8917418718338013,0.1079879477620124,-0.186500996351242,166981363848,0.3262875080108642,0.0636624991893768,0.0664125010371208,jogging
1.018191695213318,0.120224542915821,-0.309081107378006,166981363864,0.0706750005483627,0.0966624990105629,0.0441375002264976,jogging
0.9842351675033568,0.1760998964309692,-0.3220213055610657,166981363869,-0.2510749995708465,-0.9600250124931335,0.8248624801635742,jogging
0.8885756134986877,0.1927263736724853,-0.2219871431589126,166981363874,0.3529624938964844,-0.2154625058174133,0.1377750039100647,jogging
1.0054351091384888,0.1573473066091537,-0.2717594802379608,166981363879,0.4413749873638153,-0.5435374975204468,0.7024874687194824,jogging
0.924673557281494,0.2249545007944107,-0.0771976187825203,166981363885,0.2475000023841858,0.1243000030517578,1.2904374599456787,jogging
0.839231550693512,0.3511902689933777,-0.2610524594783783,166981363890,-0.3150124847888946,-0.179299995303154,1.0060875415802002,jogging
0.9469136595726012,0.4315388202667236,-0.2582992315292358,166981363895,-0.1296624988317489,-0.7683500051498413,0.1751749962568283,jogging
0.924887716770172,0.406667947769165,-0.1489805430173874,166981363900,-0.0177375003695487,-1.2678874731063845,0.678974986076355,jogging
0.7183951735496521,0.4100329875946045,-0.0523114427924156,166981363911,-0.118937499821186,-0.1494625061750412,0.9048874974250792,jogging
0.6653648018836975,0.4651894569396972,-0.0966691002249717,166981363916,0.0206249989569187,-0.3496625125408172,0.3562625050544739,jogging
0.685448169708252,0.4837584793567657,-0.0515007674694061,166981363921,0.2048749923706054,-0.5765374898910522,-0.5928999781608582,jogging
0.9635248184204102,0.1795720309019088,0.2632856369018554,166981363932,-1.209725022315979,-0.937749981880188,-0.5130124688148499,jogging
0.6350792646408081,0.4290914833545685,0.1019767224788665,166981363937,-1.8424999713897705,-0.9866999983787536,-0.1604624986648559,jogging
0.7657049298286438,0.4452132284641266,0.0846313461661338,166981363943,-1.2065625190734863,-0.9792749881744384,-0.2073500007390976,jogging
0.85483318567276,0.4231873452663421,0.288982480764389,166981363948,-1.2513874769210815,-1.4117125272750854,-1.4579124450683594,jogging
1.0782428979873655,0.3326365351676941,0.0394630208611488,166981363953,-1.384487509727478,-1.812250018119812,-1.6475249528884888,jogging
1.020333170890808,0.3199869692325592,0.0518984571099281,166981363958,-0.7187125086784363,-0.7118374705314636,-0.3128125071525574,jogging
1.1274951696395874,0.3392595946788788,-0.1183890551328659,166981363963,-0.6271374821662903,0.3917374908924103,-0.3170749843120575,jogging
1.3797831535339355,0.2967374324798584,-0.0217199567705392,166981363974,0.2378749996423721,-0.1333750039339065,-0.611050009727478,jogging
1.381710410118103,0.323352038860321,-0.1145192384719848,166981363979,0.3827999830245971,1.5134625434875488,0.6309875249862671,jogging
1.102930188179016,0.3678167462348938,-0.2067984491586685,166981363984,0.8142749667167664,1.4144624471664429,0.5692499876022339,jogging
1.016448140144348,0.3531328439712524,-0.0229436159133911,166981363989,1.2563375234603882,1.034137487411499,0.073974996805191,jogging
0.4495877921581268,0.4989471435546875,0.2069055289030075,166981364005,0.558525025844574,0.2276999950408935,-0.0038499999791383,jogging
0.8082271218299866,0.5858269929885864,0.1760998964309692,166981364010,-0.0006874999962747,-0.5073750019073486,0.7833374738693237,jogging
1.2679100036621094,0.6150877475738525,0.2171995639801025,166981364015,-0.3841750025749206,-0.6052749752998352,1.047612547874451,jogging
0.5628833770751953,0.4142087399959564,-0.0190737936645746,166981364031,-1.1809874773025513,0.7283374667167664,0.164450004696846,jogging
0.5550366640090942,0.1800767928361892,-0.0882105529308319,166981364036,-0.1658249944448471,1.1481250524520874,-1.2054624557495115,jogging
0.1864092350006103,0.4695793092250824,-0.111551858484745,166981364651,1.0240999460220337,0.3044250011444092,-1.8808624744415283,jogging
2.19463324546814,0.8204637169837952,-0.0703604221343994,166981364672,-1.009524941444397,-0.3507624864578247,0.1292500048875808,jogging
2.1138718128204346,0.1507089585065841,-0.2097505331039428,166981364677,-1.6102625131607056,-1.5694249868392944,0.3540624976158142,jogging
0.288477748632431,-0.0446635708212852,-0.2703216969966888,166981364698,0.3082749843597412,0.0039874999783933,0.1495999991893768,jogging
1.1482973098754885,0.1688650101423263,-0.4712159931659698,166981364703,0.5138375163078308,0.1808124929666519,0.870787501335144,jogging
0.4198222756385803,0.5518704056739807,-0.1845737397670745,166981364719,0.4595249891281128,0.6356624960899353,-0.1337874978780746,jogging
0.1949748545885086,0.3872882127761841,0.1829370856285095,166981364724,0.5990874767303467,1.3803625106811523,-0.5587999820709229,jogging
0.113907404243946,0.296232670545578,0.3937124609947204,166981364729,0.641712486743927,0.5696625113487244,0.0536249987781047,jogging
0.4879342317581177,0.2072114497423172,0.5452473759651184,166981364734,0.0067374999634921,-0.6469374895095825,-0.025162499397993,jogging
1.5349737405776978,0.5751199722290039,0.0201903823763132,166981364740,-0.4321624934673309,-1.62909996509552,0.7290250062942505,jogging
2.604146242141724,0.4662142395973205,-0.3882059752941131,166981364745,-0.8998000025749207,0.0306624993681907,1.4374250173568726,jogging
1.4764522314071655,0.288477748632431,-0.4514232575893402,166981364750,-1.3056999444961548,-1.2839750051498413,0.5714499950408936,jogging
0.7523517608642578,0.1602993905544281,-0.4184915423393249,166981364755,-1.1980375051498413,0.334262490272522,-0.2542375028133392,jogging
0.2205646187067031,-0.0520055294036865,-0.3731090724468231,166981364760,-0.859375,-0.4519625008106231,-0.0741124972701072,jogging
-0.1838548332452774,-0.0261098351329565,-0.3200940489768982,166981364766,-0.1050499975681305,0.5451874732971191,0.1698125004768371,jogging
0.1046228855848312,-0.0373216159641742,-0.2336118817329406,166981364771,0.4882625043392181,-0.2516250014305115,-0.3052499890327453,jogging
1.4261751174926758,0.0921874493360519,-0.856454610824585,166981364776,0.3145999908447265,0.1413500010967254,0.7588624954223633,jogging
1.5628119707107544,0.8141465187072754,-1.3042221069335938,166981364781,0.5468375086784363,2.6767125129699707,-1.0073250532150269,jogging
0.3101976811885834,0.6214202046394348,0.0394630208611488,166981364792,0.2241249978542328,0.7442874908447266,0.0686125010251998,jogging
0.0184619612991809,0.4520350992679596,0.2632856369018554,166981364797,0.3210625052452087,1.017087459564209,-1.0797874927520752,jogging
0.0184619612991809,0.4259405732154846,0.4236921072006225,166981364802,1.0326249599456787,-0.1750375032424926,-0.889074981212616,jogging
1.9649982452392576,0.5709441900253296,-0.1792661249637603,166981364813,-0.0049499999731779,-1.10385000705719,1.91358745098114,jogging
2.4635324478149414,0.3250804245471954,-0.3508843779563904,166981364818,-1.30239999294281,-1.7792500257492063,0.7471749782562256,jogging
1.2938209772109983,0.2891966104507446,-0.6555755734443665,166981364823,-1.7136625051498413,-0.7396125197410583,0.317900002002716,jogging
0.6312094330787659,0.1597946435213089,-0.330388069152832,166981364828,-0.880549967288971,-0.6606875061988831,-1.5485249757766724,jogging
0.119505651295185,-0.0003059148730244,-0.296125590801239,166981364839,0.1079374998807907,0.5665000081062317,-0.0763124972581863,jogging
0.4744739830493927,0.000412985071307,-0.5573768615722656,166981364844,0.6639875173568726,0.0369874984025955,0.5010499954223633,jogging
1.3438841104507446,0.2442271262407302,-0.8828702569007874,166981364849,0.696025013923645,-0.2421374917030334,0.7972249984741211,jogging
2.589462280273437,0.3170348703861236,-0.9292622804641724,166981364854,1.2765499353408811,2.115299940109253,-0.8208749890327454,jogging
0.2154711335897445,0.4392937421798706,0.1634656190872192,166981364870,0.7759125232696533,1.098075032234192,-0.4629625082015991,jogging
0.4266442060470581,0.3179526329040527,0.288477748632431,166981364875,0.6980875134468079,-0.430649995803833,-0.2946625053882599,jogging
0.2569684982299804,-0.7449027299880981,-1.0207308530807495,166981365114,-0.358599990606308,-1.988112449645996,2.5090999603271484,jogging
-0.4287855923175812,-0.8842928409576416,-0.3074444532394409,166981365119,-0.8113874793052673,-2.500437498092652,0.5820375084877014,jogging
-0.1555118262767791,-0.8298399448394775,-0.453671783208847,166981365192,-1.6284124851226809,-2.9159624576568604,1.3981000185012815,jogging
-0.1919156908988952,-0.5964269638061523,-1.0441944599151611,166981365208,-0.031624998897314,2.581974983215332,-0.9072250127792358,jogging
1.4573785066604614,-0.8801171183586121,-2.1894326210021973,166981365213,-0.9296374917030334,6.653349876403809,-4.840137481689453,jogging
2.926886558532715,0.0096822055056691,-2.23053240776062,166981365218,-1.5570499897003174,4.042362689971924,-1.07868754863739,jogging
0.3613925278186798,0.8495255708694458,-1.1333075761795044,166981365224,-1.918125033378601,2.7225000858306885,-0.7026249766349792,jogging
0.8919406533241272,1.0045173168182373,-0.208741009235382,166981365229,-0.3022249937057495,-1.3937000036239624,-4.312825202941895,jogging
0.7530553340911865,1.2950446605682373,0.3194822072982788,166981365234,0.6459749937057495,-0.8749125003814697,-1.1958374977111816,jogging
0.9666910171508788,1.1925631761550903,-0.1526515185832977,166981365239,1.2925000190734863,-0.7501999735832214,0.1218250021338462,jogging
1.8460891246795652,0.8765531778335571,-0.9429367184638976,166981365244,2.091512441635132,-1.8730249404907229,2.225712537765503,jogging
2.562847852706909,-0.0886082425713539,-2.4265167713165283,166981365250,1.286175012588501,-2.146787405014038,3.400787591934204,jogging
1.3652981519699097,-0.9550662040710448,-1.8249810934066768,166981365255,0.347599983215332,-2.3651375770568848,3.2419750690460205,jogging
-0.4602030217647552,-0.4211376905441284,-0.3134556710720062,166981365276,-0.0444125011563301,0.5770875215530396,-1.534637451171875,jogging
0.4117614030838012,-0.4260323643684387,-1.6455161571502686,166981365281,0.0589874982833862,0.2638624906539917,-1.952224969863892,jogging
